#1:ny	2:kappa_y	3:T	4:1.abs	5:1.angle	6:2.abs	7:2.angle	8:tr.abs	9:tr.angle,	10:rho_kappa.tr
57	3.58142	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.832628
57	3.58142	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.823802
57	3.58142	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.816326
57	3.58142	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.810092
57	3.58142	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.804986
57	3.58142	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.800894
57	3.58142	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.797704
57	3.58142	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.795314
57	3.58142	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.793625
57	3.58142	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.792552
57	3.58142	0.52	1	1.56366	1	-1.56366	0.0142729	-3.11142e-13	0.792013
57	3.58142	0.54	1	1.49248	1	-1.49248	0.156469	-1.49005e-14	0.791937
57	3.58142	0.56	1	1.42474	1	-1.42474	0.291076	-7.24699e-15	0.79226
57	3.58142	0.58	1	1.36036	1	-1.36036	0.417774	-2.65747e-15	0.792927
57	3.58142	0.6	1	-1.29924	1	1.29924	0.536455	2.48347e-15	0.793886
57	3.58142	0.62	1	-1.24128	1	1.24128	0.647176	4.80337e-15	0.795095
57	3.58142	0.64	1	1.18634	1	-1.18634	0.750119	-2.96012e-15	0.796513
57	3.58142	0.66	1	-1.13428	1	1.13428	0.845561	3.6764e-15	0.798108
57	3.58142	0.68	1	-1.08499	1	1.08499	0.933842	3.92329e-15	0.799849
57	3.58142	0.7	1	-1.03832	1	1.03832	1.01534	1.31213e-15	0.801711
57	3.58142	0.72	1	-0.994125	1	0.994125	1.09047	-3.05433e-16	0.803672
57	3.58142	0.74	1	0.952285	1	-0.952285	1.15965	-1.53181e-15	0.805712
57	3.58142	0.76	1	0.912667	1	-0.912667	1.22328	8.16824e-16	0.807814
57	3.58142	0.78	1	-0.875147	1	0.875147	1.28177	1.38587e-15	0.809964
57	3.58142	0.8	1	0.839606	1	-0.839606	1.33551	-1.24696e-15	0.812148
57	3.58142	0.82	1	-0.80593	1	0.80593	1.38488	1.84385e-15	0.814356
57	3.58142	0.84	1	-0.77401	1	0.77401	1.43023	1.24201e-15	0.816579
57	3.58142	0.86	1	0.743745	1	-0.743745	1.47188	-1.65944e-15	0.818808
57	3.58142	0.88	1	-0.715036	1	0.715036	1.51014	1.54388e-15	0.821036
57	3.58142	0.9	1	-0.687793	1	0.687793	1.5453	-1.43691e-16	0.823258
57	3.58142	0.92	1	0.66193	1	-0.66193	1.57762	4.92615e-16	0.825469
57	3.58142	0.94	1	0.637365	1	-0.637365	1.60733	-6.90724e-16	0.827665
57	3.58142	0.96	1	-0.614022	1	0.614022	1.63467	6.79171e-17	0.829841
57	3.58142	0.98	1	0.59183	1	-0.59183	1.65984	-6.01985e-16	0.831994
57	3.58142	1	1	0.570721	1	-0.570721	1.68302	5.27728e-16	0.834123

58	3.64425	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
58	3.64425	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.99999
58	3.64425	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999537
58	3.64425	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.996851
58	3.64425	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.99011
58	3.64425	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.978948
58	3.64425	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.964193
58	3.64425	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.947126
58	3.64425	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.928995
58	3.64425	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.910805
58	3.64425	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.893283
58	3.64425	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.876903
58	3.64425	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.861946
58	3.64425	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.848548
58	3.64425	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.836741
58	3.64425	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.826492
58	3.64425	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.817722
58	3.64425	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.810329
58	3.64425	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.804196
58	3.64425	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.799203
58	3.64425	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.795232
58	3.64425	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.792169
58	3.64425	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.789907
58	3.64425	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.788348
58	3.64425	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.787403
58	3.64425	0.52	1	1.56366	1	-1.56366	0.0142729	-4.35599e-13	0.78699
58	3.64425	0.54	1	1.49248	1	-1.49248	0.156469	-2.05768e-14	0.787038
58	3.64425	0.56	1	1.42474	1	-1.42474	0.291076	-9.1541e-15	0.787483
58	3.64425	0.58	1	1.36036	1	-1.36036	0.417774	-2.92322e-15	0.788266
58	3.64425	0.6	1	-1.29924	1	1.29924	0.536455	3.7252e-15	0.78934
58	3.64425	0.62	1	-1.24128	1	1.24128	0.647176	1.71549e-15	0.790658
58	3.64425	0.64	1	1.18634	1	-1.18634	0.750119	-3.10813e-15	0.792183
58	3.64425	0.66	1	1.13428	1	-1.13428	0.845561	2.7573e-15	0.79388
58	3.64425	0.68	1	-1.08499	1	1.08499	0.933842	4.87439e-15	0.79572
58	3.64425	0.7	1	-1.03832	1	1.03832	1.01534	1.20279e-15	0.797678
58	3.64425	0.72	1	-0.994125	1	0.994125	1.09047	7.12678e-16	0.799731
58	3.64425	0.74	1	0.952285	1	-0.952285	1.15965	-1.53181e-15	0.801859
58	3.64425	0.76	1	-0.912667	1	0.912667	1.22328	1.36137e-15	0.804046
58	3.64425	0.78	1	-0.875147	1	0.875147	1.28177	1.12602e-15	0.806278
58	3.64425	0.8	1	0.839606	1	-0.839606	1.33551	-2.1614e-15	0.808541
58	3.64425	0.82	1	-0.80593	1	0.80593	1.38488	1.92402e-15	0.810825
58	3.64425	0.84	1	-0.77401	1	0.77401	1.43023	7.76257e-16	0.813121
58	3.64425	0.86	1	0.743745	1	-0.743745	1.47188	-1.50858e-15	0.81542
58	3.64425	0.88	1	-0.715036	1	0.715036	1.51014	1.17629e-15	0.817717
58	3.64425	0.9	1	-0.687793	1	0.687793	1.5453	-4.31072e-16	0.820005
58	3.64425	0.92	1	0.66193	1	-0.66193	1.57762	2.11121e-16	0.822279
58	3.64425	0.94	1	0.637365	1	-0.637365	1.60733	-5.52579e-16	0.824535
58	3.64425	0.96	1	-0.614022	1	0.614022	1.63467	0	0.82677
58	3.64425	0.98	1	0.59183	1	-0.59183	1.65984	-4.68211e-16	0.828981
58	3.64425	1	1	0.570721	1	-0.570721	1.68302	1.97898e-16	0.831165

59	3.70708	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
59	3.70708	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999987
59	3.70708	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999454
59	3.70708	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.99644
59	3.70708	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.989097
59	3.70708	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.977186
59	3.70708	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.961675
59	3.70708	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.943935
59	3.70708	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.925253
59	3.70708	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.90664
59	3.70708	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.888809
59	3.70708	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.872218
59	3.70708	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.857127
59	3.70708	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.843655
59	3.70708	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.83182
59	3.70708	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.821576
59	3.70708	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.812838
59	3.70708	0.36	1	-2.25008	1	2.25008	1.25647	-3.14159	0.805495
59	3.70708	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.799425
59	3.70708	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.794505
59	3.70708	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.790613
59	3.70708	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.787633
59	3.70708	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.785456
59	3.70708	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.783983
59	3.70708	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.783125
59	3.70708	0.52	1	1.56366	1	-1.56366	0.0142729	-3.96706e-13	0.782798
59	3.70708	0.54	1	1.49248	1	-1.49248	0.156469	-1.77387e-14	0.782931
59	3.70708	0.56	1	1.42474	1	-1.42474	0.291076	-6.10273e-15	0.78346
59	3.70708	0.58	1	-1.36036	1	1.36036	0.417774	-1.32874e-15	0.784326
59	3.70708	0.6	1	-1.29924	1	1.29924	0.536455	3.31129e-15	0.785479
59	3.70708	0.62	1	-1.24128	1	1.24128	0.647176	2.05859e-15	0.786876
59	3.70708	0.64	1	1.18634	1	-1.18634	0.750119	-2.22009e-15	0.788477
59	3.70708	0.66	1	-1.13428	1	1.13428	0.845561	4.2016e-15	0.790249
59	3.70708	0.68	1	-1.08499	1	1.08499	0.933842	4.99328e-15	0.792161
59	3.70708	0.7	1	-1.03832	1	1.03832	1.01534	9.84101e-16	0.794189
59	3.70708	0.72	1	-0.994125	1	0.994125	1.09047	2.03622e-16	0.79631
59	3.70708	0.74	1	0.952285	1	-0.952285	1.15965	-2.10624e-15	0.798504
59	3.70708	0.76	1	-0.912667	1	0.912667	1.22328	1.36137e-15	0.800755
59	3.70708	0.78	1	-0.875147	1	0.875147	1.28177	6.92933e-16	0.803049
59	3.70708	0.8	1	0.839606	1	-0.839606	1.33551	-1.16383e-15	0.805372
59	3.70708	0.82	1	-0.80593	1	0.80593	1.38488	1.44301e-15	0.807715
59	3.70708	0.84	1	-0.77401	1	0.77401	1.43023	1.78539e-15	0.810067
59	3.70708	0.86	1	-0.743745	1	0.743745	1.47188	-1.28229e-15	0.812422
59	3.70708	0.88	1	-0.715036	1	0.715036	1.51014	1.10277e-15	0.814771
59	3.70708	0.9	1	-0.687793	1	0.687793	1.5453	7.18453e-17	0.817111
59	3.70708	0.92	1	0.66193	1	-0.66193	1.57762	0	0.819435
59	3.70708	0.94	1	0.637365	1	-0.637365	1.60733	-7.59796e-16	0.82174
59	3.70708	0.96	1	-0.614022	1	0.614022	1.63467	3.39585e-16	0.824022
59	3.70708	0.98	1	0.59183	1	-0.59183	1.65984	-3.34436e-16	0.826278
59	3.70708	1	1	0.570721	1	-0.570721	1.68302	2.63864e-16	0.828507

60	3.76991	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
60	3.76991	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999985
60	3.76991	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999386
60	3.76991	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.996111
60	3.76991	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.988304
60	3.76991	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.975827
60	3.76991	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.959753
60	3.76991	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.941518
60	3.76991	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.922433
60	3.76991	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.90351
60	3.76991	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.88545
60	3.76991	0.24	1	-2.8079	1	2.8079	1.88968	-3.14159	0.868698
60	3.76991	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.8535
60	3.76991	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.83996
60	3.76991	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.828088
60	3.76991	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.817831
60	3.76991	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.809096
60	3.76991	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.801768
60	3.76991	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.795724
60	3.76991	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.790836
60	3.76991	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.786981
60	3.76991	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.784042
60	3.76991	0.46	1	1.79803	1	-1.79803	0.450564	3.14159	0.78191
60	3.76991	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.780483
60	3.76991	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.779671
60	3.76991	0.52	1	1.56366	1	-1.56366	0.0142729	-3.03364e-13	0.779393
60	3.76991	0.54	1	1.49248	1	-1.49248	0.156469	-1.561e-14	0.779575
60	3.76991	0.56	1	1.42474	1	-1.42474	0.291076	-7.62841e-15	0.780153
60	3.76991	0.58	1	-1.36036	1	1.36036	0.417774	2.65747e-16	0.781068
60	3.76991	0.6	1	-1.29924	1	1.29924	0.536455	2.69042e-15	0.782271
60	3.76991	0.62	1	-1.24128	1	1.24128	0.647176	3.43098e-15	0.783716
60	3.76991	0.64	1	1.18634	1	-1.18634	0.750119	-2.07209e-15	0.785366
60	3.76991	0.66	1	-1.13428	1	1.13428	0.845561	4.3329e-15	0.787185
60	3.76991	0.68	1	-1.08499	1	1.08499	0.933842	4.16107e-15	0.789145
60	3.76991	0.7	1	-1.03832	1	1.03832	1.01534	7.65412e-16	0.79122
60	3.76991	0.72	1	0.994125	1	-0.994125	1.09047	-3.05433e-16	0.793386
60	3.76991	0.74	1	0.952285	1	-0.952285	1.15965	-5.74429e-16	0.795626
60	3.76991	0.76	1	-0.912667	1	0.912667	1.22328	1.90592e-15	0.797922
60	3.76991	0.78	1	-0.875147	1	0.875147	1.28177	1.0394e-15	0.800259
60	3.76991	0.8	1	0.839606	1	-0.839606	1.33551	-1.49636e-15	0.802625
60	3.76991	0.82	1	-0.80593	1	0.80593	1.38488	2.00418e-15	0.80501
60	3.76991	0.84	1	-0.77401	1	0.77401	1.43023	1.55251e-15	0.807403
60	3.76991	0.86	1	0.743745	1	-0.743745	1.47188	-1.65944e-15	0.809798
60	3.76991	0.88	1	-0.715036	1	0.715036	1.51014	8.82215e-16	0.812187
60	3.76991	0.9	1	-0.687793	1	0.687793	1.5453	-7.18453e-17	0.814565
60	3.76991	0.92	1	0.66193	1	-0.66193	1.57762	2.11121e-16	0.816927
60	3.76991	0.94	1	0.637365	1	-0.637365	1.60733	-8.28868e-16	0.819269
60	3.76991	0.96	1	-0.614022	1	0.614022	1.63467	2.03751e-16	0.821587
60	3.76991	0.98	1	0.59183	1	-0.59183	1.65984	-6.68872e-16	0.823879
60	3.76991	1	1	0.570721	1	-0.570721	1.68302	2.63864e-16	0.826142

61	3.83274	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
61	3.83274	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999983
61	3.83274	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999335
61	3.83274	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.995876
61	3.83274	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.987747
61	3.83274	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.974882
61	3.83274	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.958426
61	3.83274	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.939856
61	3.83274	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.920497
61	3.83274	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.90136
61	3.83274	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.883139
61	3.83274	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.866265
61	3.83274	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.850977
61	3.83274	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.837371
61	3.83274	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.825451
61	3.83274	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.815159
61	3.83274	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.806399
61	3.83274	0.36	1	-2.25008	1	2.25008	1.25647	3.14159	0.799055
61	3.83274	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.793001
61	3.83274	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.788108
61	3.83274	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.784253
61	3.83274	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.781317
61	3.83274	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.779191
61	3.83274	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.777774
61	3.83274	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.776975
61	3.83274	0.52	1	1.56366	1	-1.56366	0.0142729	-4.04485e-13	0.776711
61	3.83274	0.54	1	1.49248	1	-1.49248	0.156469	-2.48341e-14	0.77691
61	3.83274	0.56	1	1.42474	1	-1.42474	0.291076	-3.43279e-15	0.777506
61	3.83274	0.58	1	-1.36036	1	1.36036	0.417774	-2.65747e-16	0.778441
61	3.83274	0.6	1	-1.29924	1	1.29924	0.536455	4.75998e-15	0.779665
61	3.83274	0.62	1	-1.24128	1	1.24128	0.647176	3.43098e-15	0.781133
61	3.83274	0.64	1	1.18634	1	-1.18634	0.750119	-2.22009e-15	0.782806
61	3.83274	0.66	1	-1.13428	1	1.13428	0.845561	4.2016e-15	0.78465
61	3.83274	0.68	1	-1.08499	1	1.08499	0.933842	4.51773e-15	0.786635
61	3.83274	0.7	1	-1.03832	1	1.03832	1.01534	1.20279e-15	0.788736
61	3.83274	0.72	1	-0.994125	1	0.994125	1.09047	-4.07244e-16	0.790929
61	3.83274	0.74	1	0.952285	1	-0.952285	1.15965	-1.05312e-15	0.793195
61	3.83274	0.76	1	0.912667	1	-0.912667	1.22328	0	0.795518
61	3.83274	0.78	1	-0.875147	1	0.875147	1.28177	1.21263e-15	0.797882
61	3.83274	0.8	1	0.839606	1	-0.839606	1.33551	-1.99514e-15	0.800276
61	3.83274	0.82	1	-0.80593	1	0.80593	1.38488	2.24469e-15	0.802688
61	3.83274	0.84	1	-0.77401	1	0.77401	1.43023	1.08676e-15	0.805108
61	3.83274	0.86	1	0.743745	1	-0.743745	1.47188	-1.28229e-15	0.807531
61	3.83274	0.88	1	-0.715036	1	0.715036	1.51014	1.61739e-15	0.809947
61	3.83274	0.9	1	-0.687793	1	0.687793	1.5453	-2.87381e-16	0.812352
61	3.83274	0.92	1	0.66193	1	-0.66193	1.57762	2.81494e-16	0.814741
61	3.83274	0.94	1	0.637365	1	-0.637365	1.60733	-5.52579e-16	0.817109
61	3.83274	0.96	1	-0.614022	1	0.614022	1.63467	2.71668e-16	0.819454
61	3.83274	0.98	1	0.59183	1	-0.59183	1.65984	-1.33774e-16	0.821771
61	3.83274	1	1	0.570721	1	-0.570721	1.68302	3.95796e-16	0.82406

62	3.89557	0.02	1	3.14159	1	2.27194	1.81389	2.70677	1
62	3.89557	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999982
62	3.89557	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999305
62	3.89557	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.995735
62	3.89557	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.987416
62	3.89557	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.974325
62	3.89557	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.957646
62	3.89557	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.938879
62	3.89557	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.919356
62	3.89557	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.900086
62	3.89557	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.881755
62	3.89557	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.864791
62	3.89557	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.849426
62	3.89557	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.835753
62	3.89557	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.823774
62	3.89557	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.813429
62	3.89557	0.34	1	-2.34633	1	2.34633	1.4002	3.14159	0.80462
62	3.89557	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.797232
62	3.89557	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.791138
62	3.89557	0.4	1	2.06175	1	-2.06175	0.942927	3.14159	0.786209
62	3.89557	0.42	1	-1.97092	1	1.97092	0.779064	3.14159	0.782321
62	3.89557	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.779357
62	3.89557	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.777207
62	3.89557	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.775769
62	3.89557	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.774952
62	3.89557	0.52	1	1.56366	1	-1.56366	0.0142729	-3.18921e-13	0.774674
62	3.89557	0.54	1	1.49248	1	-1.49248	0.156469	-1.98673e-14	0.774862
62	3.89557	0.56	1	1.42474	1	-1.42474	0.291076	-6.10273e-15	0.775451
62	3.89557	0.58	1	1.36036	1	-1.36036	0.417774	-1.86023e-15	0.776381
62	3.89557	0.6	1	-1.29924	1	1.29924	0.536455	1.24173e-15	0.777603
62	3.89557	0.62	1	-1.24128	1	1.24128	0.647176	3.94562e-15	0.779071
62	3.89557	0.64	1	1.18634	1	-1.18634	0.750119	-3.25614e-15	0.780747
62	3.89557	0.66	1	-1.13428	1	1.13428	0.845561	4.85811e-15	0.782595
62	3.89557	0.68	1	-1.08499	1	1.08499	0.933842	5.34995e-15	0.784587
62	3.89557	0.7	1	-1.03832	1	1.03832	1.01534	8.74756e-16	0.786695
62	3.89557	0.72	1	-0.994125	1	0.994125	1.09047	8.14489e-16	0.788898
62	3.89557	0.74	1	0.952285	1	-0.952285	1.15965	-1.05312e-15	0.791175
62	3.89557	0.76	1	-0.912667	1	0.912667	1.22328	1.36137e-15	0.79351
62	3.89557	0.78	1	-0.875147	1	0.875147	1.28177	1.12602e-15	0.795887
62	3.89557	0.8	1	0.839606	1	-0.839606	1.33551	-1.91201e-15	0.798294
62	3.89557	0.82	1	-0.80593	1	0.80593	1.38488	1.76368e-15	0.800721
62	3.89557	0.84	1	-0.77401	1	0.77401	1.43023	6.21005e-16	0.803157
62	3.89557	0.86	1	-0.743745	1	0.743745	1.47188	-1.05601e-15	0.805595
62	3.89557	0.88	1	-0.715036	1	0.715036	1.51014	1.17629e-15	0.808028
62	3.89557	0.9	1	-0.687793	1	0.687793	1.5453	2.87381e-16	0.81045
62	3.89557	0.92	1	0.66193	1	-0.66193	1.57762	-2.11121e-16	0.812856
62	3.89557	0.94	1	0.637365	1	-0.637365	1.60733	-8.97941e-16	0.815241
62	3.89557	0.96	1	-0.614022	1	0.614022	1.63467	3.39585e-16	0.817603
62	3.89557	0.98	1	0.59183	1	-0.59183	1.65984	-2.67549e-16	0.819939
62	3.89557	1	1	0.570721	1	-0.570721	1.68302	4.61762e-16	0.822245

63	3.95841	0.02	1	-3.14159	1	2.27194	1.81389	2.70677	1
63	3.95841	0.04	1	3.14159	1	-0.759993	0.741835	-1.95079	0.999981
63	3.95841	0.06	1	3.12634	1	-3.14159	1.99994	3.13397	0.999293
63	3.95841	0.08	1	3.14045	1	-3.14044	2	-3.14159	0.995679
63	3.95841	0.1	1	-3.13551	1	3.13551	1.99996	3.14159	0.987284
63	3.95841	0.12	1	-3.12289	1	3.12289	1.99965	-3.14159	0.974102
63	3.95841	0.14	1	-3.09955	1	3.09955	1.99823	-3.14159	0.957333
63	3.95841	0.16	1	3.06394	1	-3.06394	1.99397	3.14159	0.938483
63	3.95841	0.18	1	3.0159	1	-3.0159	1.98422	3.14159	0.918885
63	3.95841	0.2	1	2.95623	1	-2.95623	1.96574	3.14159	0.899545
63	3.95841	0.22	1	-2.88634	1	2.88634	1.9352	-3.14159	0.881147
63	3.95841	0.24	1	2.8079	1	-2.8079	1.88968	-3.14159	0.864118
63	3.95841	0.26	1	-2.72267	1	2.72267	1.82706	3.14159	0.848686
63	3.95841	0.28	1	2.63239	1	-2.63239	1.74626	-3.14159	0.834947
63	3.95841	0.3	1	-2.53864	1	2.53864	1.64733	-3.14159	0.8229
63	3.95841	0.32	1	-2.44287	1	2.44287	1.53134	-3.14159	0.812487
63	3.95841	0.34	1	2.34633	1	-2.34633	1.4002	3.14159	0.803612
63	3.95841	0.36	1	2.25008	1	-2.25008	1.25647	-3.14159	0.796158
63	3.95841	0.38	1	2.15498	1	-2.15498	1.10304	3.14159	0.79
63	3.95841	0.4	1	-2.06175	1	2.06175	0.942927	3.14159	0.78501
63	3.95841	0.42	1	1.97092	1	-1.97092	0.779064	3.14159	0.781066
63	3.95841	0.44	1	-1.88292	1	1.88292	0.614152	3.14159	0.778048
63	3.95841	0.46	1	1.79803	1	-1.79803	0.450564	-3.14159	0.775849
63	3.95841	0.48	1	-1.71646	1	1.71646	0.290293	3.14159	0.774366
63	3.95841	0.5	1	1.63832	1	-1.63832	0.13494	-3.14159	0.773508
63	3.95841	0.52	1	1.56366	1	-1.56366	0.0142729	-3.42256e-13	0.773194
63	3.95841	0.54	1	1.49248	1	-1.49248	0.156469	-2.62532e-14	0.77335
63	3.95841	0.56	1	1.42474	1	-1.42474	0.291076	-7.24699e-15	0.77391
63	3.95841	0.58	1	1.36036	1	-1.36036	0.417774	-4.51771e-15	0.774816
